interaction_id,customer_id,interaction_type,datetime,notes
17109,4903,Web,2024-02-27 11:32:14,hành_động='Xóa khỏi giỏ hàng'; sản_phẩm='Sữa rửa mặt dịu nhẹ'; thương_hiệu='Silky'; từ_khóa='trắng da'
17110,4903,Chat,2024-09-19 06:46:06,Giới thiệu sản phẩm mới ra mắt
17111,4903,Call,2024-02-12 07:56:00,Phản hồi trải nghiệm sau khi mua
17112,4904,Chat,2024-03-08 23:25:06,Gửi mã giảm giá 10% cho đơn đầu tiên
17113,4904,Web,2024-07-29 23:25:38,hành_động='Bắt đầu thanh toán'; sản_phẩm='Tẩy trang micellar'; thương_hiệu='GlowMe'; từ_khóa='trắng da'
17114,4904,Web,2024-11-16 15:44:55,hành_động='Xóa khỏi giỏ hàng'; sản_phẩm='Kem chống nắng SPF50'; thương_hiệu='Lumi'; từ_khóa='dưỡng ẩm'
17115,4904,Chat,2024-05-06 15:41:55,Giới thiệu sản phẩm mới ra mắt
17116,4904,Chat,2024-10-20 02:56:00,Tư vấn combo dưỡng da
17117,4905,Call,2025-10-09 05:29:00,Gửi mã giảm giá 10% cho đơn đầu tiên
17118,4905,Social Media,2025-10-09 08:52:00,Giới thiệu sản phẩm mới ra mắt
17119,4905,Social Media,2025-09-30 17:03:36,Xác nhận tồn kho và thời gian giao hàng
17120,4905,Chat,2025-06-09 11:00:43,Xác nhận tồn kho và thời gian giao hàng
17121,4905,Call,2025-04-26 06:45:28,Xác nhận tồn kho và thời gian giao hàng
17122,4905,Web,2025-03-23 12:38:51,hành_động='Thêm vào giỏ hàng'; sản_phẩm='Kem dưỡng ẩm ban đêm'; thương_hiệu='Lumi'; từ_khóa='trắng da'
17123,4906,Social Media,2023-07-02 18:30:15,Hỏi tình trạng da và gợi ý routine
17124,4906,Social Media,2023-01-14 22:21:17,Phản hồi trải nghiệm sau khi mua
17125,4906,Chat,2023-07-11 15:52:24,Phản hồi trải nghiệm sau khi mua
17126,4907,Meeting,2025-10-09 11:04:00,Hỏi tình trạng da và gợi ý routine
17127,4908,Email,2023-10-17 06:33:01,Tư vấn combo dưỡng da
17128,4908,Call,2024-04-13 10:31:54,Tư vấn combo dưỡng da
17129,4908,Social Media,2023-12-12 21:35:35,Giới thiệu sản phẩm mới ra mắt
17130,4908,Chat,2023-07-02 09:55:46,Giới thiệu sản phẩm mới ra mắt
17131,4908,Social Media,2023-08-04 23:55:07,Hỏi tình trạng da và gợi ý routine
17132,4909,Call,2024-05-09 12:14:21,Giới thiệu sản phẩm mới ra mắt
17133,4909,Web,2024-04-07 21:27:13,hành_động='Bỏ vào danh sách quan tâm'; sản_phẩm='Sữa rửa mặt dịu nhẹ'; thương_hiệu='HerbaCare'; từ_khóa='da nhạy cảm'
17134,4909,Social Media,2024-06-01 14:17:34,Xác nhận tồn kho và thời gian giao hàng
17135,4909,Web,2024-07-15 05:54:07,hành_động='Xóa khỏi giỏ hàng'; sản_phẩm='Kem chống nắng SPF50'; thương_hiệu='AquaSkin'; từ_khóa='son lì'
17136,4909,Email,2023-11-09 05:02:00,Gửi mã giảm giá 10% cho đơn đầu tiên
17137,4910,Meeting,2023-11-28 18:54:34,Phản hồi trải nghiệm sau khi mua
17138,4910,Social Media,2023-09-17 08:10:51,Tư vấn combo dưỡng da
17139,4910,Social Media,2024-04-28 00:42:29,Giới thiệu sản phẩm mới ra mắt
17140,4910,Meeting,2024-04-18 02:46:20,Gửi mã giảm giá 10% cho đơn đầu tiên
17141,4911,Meeting,2025-06-12 06:09:05,Gửi mã giảm giá 10% cho đơn đầu tiên
17142,4911,Email,2025-06-04 02:36:13,Phản hồi trải nghiệm sau khi mua
17143,4911,Social Media,2025-10-09 11:14:00,Phản hồi trải nghiệm sau khi mua
17144,4912,Call,2025-06-18 22:30:34,Giới thiệu sản phẩm mới ra mắt
17145,4912,Call,2025-06-04 21:16:38,Xác nhận tồn kho và thời gian giao hàng
17146,4912,Email,2025-06-28 12:15:28,Gửi mã giảm giá 10% cho đơn đầu tiên
17147,4913,Meeting,2024-08-28 08:45:31,Xác nhận tồn kho và thời gian giao hàng
17148,4913,Email,2024-04-12 00:35:38,Gửi mã giảm giá 10% cho đơn đầu tiên
17149,4913,Call,2024-09-18 08:56:28,Hỏi tình trạng da và gợi ý routine
17150,4913,Email,2024-06-06 03:42:05,Tư vấn combo dưỡng da
17151,4913,Web,2024-07-24 10:57:39,hành_động='Xem sản phẩm'; sản_phẩm='Kem dưỡng ẩm ban đêm'; thương_hiệu='Lumi'; từ_khóa='trị mụn'
17152,4913,Social Media,2024-06-20 18:29:20,Xác nhận tồn kho và thời gian giao hàng
17153,4914,Call,2025-04-05 15:48:36,Hỏi tình trạng da và gợi ý routine
17154,4914,Web,2025-05-08 09:22:44,hành_động='Bỏ vào danh sách quan tâm'; sản_phẩm='Nước hoa hồng'; thương_hiệu='Lumi'; từ_khóa='dưỡng ẩm'
17155,4914,Meeting,2025-10-08 23:48:00,Hỏi tình trạng da và gợi ý routine
17156,4915,Meeting,2023-10-26 01:06:18,Phản hồi trải nghiệm sau khi mua
17157,4915,Web,2023-09-14 20:03:12,hành_động='Bỏ vào danh sách quan tâm'; sản_phẩm='Tẩy trang micellar'; thương_hiệu='HerbaCare'; từ_khóa='da nhạy cảm'
17158,4915,Web,2024-01-05 18:10:22,hành_động='Xem sản phẩm'; sản_phẩm='Serum Vitamin C'; thương_hiệu='Lumi'; từ_khóa='chống nắng'
17159,4915,Email,2024-01-07 18:12:10,Giới thiệu sản phẩm mới ra mắt
17160,4915,Meeting,2023-09-11 12:42:05,Gửi mã giảm giá 10% cho đơn đầu tiên
17161,4916,Chat,2025-06-25 07:07:04,Hỏi tình trạng da và gợi ý routine
17162,4916,Social Media,2025-03-27 16:22:03,Tư vấn combo dưỡng da
17163,4916,Call,2024-10-11 14:42:06,Hỏi tình trạng da và gợi ý routine
17164,4916,Call,2024-12-24 12:08:55,Gửi mã giảm giá 10% cho đơn đầu tiên
17165,4917,Chat,2025-01-01 04:46:13,Gửi mã giảm giá 10% cho đơn đầu tiên
17166,4917,Meeting,2024-10-11 18:56:09,Hỏi tình trạng da và gợi ý routine
17167,4917,Social Media,2024-12-07 23:27:59,Phản hồi trải nghiệm sau khi mua
17168,4917,Email,2024-06-13 00:46:08,Tư vấn combo dưỡng da
17169,4917,Call,2024-07-16 21:02:55,Gửi mã giảm giá 10% cho đơn đầu tiên
17170,4918,Web,2024-03-16 15:39:32,hành_động='Thêm vào giỏ hàng'; sản_phẩm='Kem chống nắng SPF50'; thương_hiệu='Silky'; từ_khóa='son lì'
17171,4918,Email,2024-05-23 22:04:38,Xác nhận tồn kho và thời gian giao hàng
17172,4918,Chat,2024-01-12 02:47:53,Hỏi tình trạng da và gợi ý routine
17173,4918,Call,2024-09-21 00:33:54,Hỏi tình trạng da và gợi ý routine
17174,4919,Email,2025-10-09 01:01:00,Giới thiệu sản phẩm mới ra mắt
17175,4919,Meeting,2025-10-09 02:03:00,Xác nhận tồn kho và thời gian giao hàng
17176,4920,Chat,2024-05-05 01:41:57,Giới thiệu sản phẩm mới ra mắt
17177,4920,Meeting,2024-10-27 00:22:56,Giới thiệu sản phẩm mới ra mắt
17178,4920,Call,2024-07-14 16:38:22,Phản hồi trải nghiệm sau khi mua
17179,4920,Email,2024-09-20 14:43:47,Phản hồi trải nghiệm sau khi mua
17180,4920,Meeting,2024-09-19 03:22:02,Hỏi tình trạng da và gợi ý routine
17181,4921,Social Media,2024-03-13 20:24:17,Xác nhận tồn kho và thời gian giao hàng
17182,4921,Social Media,2023-11-04 07:40:57,Tư vấn combo dưỡng da
17183,4921,Email,2023-09-20 19:01:38,Tư vấn combo dưỡng da
17184,4922,Social Media,2023-05-20 18:41:54,Phản hồi trải nghiệm sau khi mua
17185,4922,Email,2023-02-25 15:52:46,Giới thiệu sản phẩm mới ra mắt
17186,4923,Web,2025-06-25 01:42:25,hành_động='Xem chi tiết thương hiệu'; sản_phẩm='Kem dưỡng ẩm ban đêm'; thương_hiệu='Silky'; từ_khóa='trắng da'
17187,4923,Social Media,2025-06-09 13:52:37,Gửi mã giảm giá 10% cho đơn đầu tiên
17188,4923,Call,2025-06-17 17:32:12,Giới thiệu sản phẩm mới ra mắt
17189,4924,Meeting,2025-01-21 20:15:41,Xác nhận tồn kho và thời gian giao hàng
17190,4924,Call,2025-02-25 09:24:52,Giới thiệu sản phẩm mới ra mắt
17191,4924,Social Media,2024-08-14 20:49:36,Xác nhận tồn kho và thời gian giao hàng
17192,4924,Social Media,2025-05-19 14:18:13,Tư vấn combo dưỡng da
17193,4925,Meeting,2024-05-15 16:22:54,Phản hồi trải nghiệm sau khi mua
17194,4925,Web,2023-10-06 11:58:21,hành_động='Xem sản phẩm'; sản_phẩm='Kem chống nắng SPF50'; thương_hiệu='Silky'; từ_khóa='trắng da'
17195,4925,Web,2024-03-05 17:10:48,hành_động='Thêm vào giỏ hàng'; sản_phẩm='Serum Vitamin C'; thương_hiệu='Silky'; từ_khóa='dưỡng ẩm'
17196,4925,Meeting,2023-10-01 01:03:49,Tư vấn combo dưỡng da
17197,4925,Meeting,2024-03-12 19:12:02,Phản hồi trải nghiệm sau khi mua
17198,4925,Meeting,2024-03-04 07:15:56,Hỏi tình trạng da và gợi ý routine
17199,4926,Social Media,2023-07-05 04:33:06,Phản hồi trải nghiệm sau khi mua
17200,4926,Email,2023-07-03 14:32:00,Hỏi tình trạng da và gợi ý routine
17201,4926,Web,2023-10-11 15:12:05,hành_động='Bắt đầu thanh toán'; sản_phẩm='Mặt nạ đất sét'; thương_hiệu='Silky'; từ_khóa='chống nắng'
17202,4926,Meeting,2023-04-23 21:58:49,Gửi mã giảm giá 10% cho đơn đầu tiên
17203,4926,Web,2023-05-06 19:59:00,hành_động='Bỏ vào danh sách quan tâm'; sản_phẩm='Toner làm dịu'; thương_hiệu='HerbaCare'; từ_khóa='dưỡng ẩm'
17204,4926,Meeting,2024-01-01 10:38:51,Xác nhận tồn kho và thời gian giao hàng
17205,4927,Call,2024-11-23 19:46:52,Hỏi tình trạng da và gợi ý routine
17206,4927,Web,2025-04-02 02:59:20,hành_động='Xem chi tiết thương hiệu'; sản_phẩm='Dầu gội phục hồi'; thương_hiệu='Lumi'; từ_khóa='son lì'
17207,4927,Web,2024-12-31 07:28:03,hành_động='Thêm vào giỏ hàng'; sản_phẩm='Serum Vitamin C'; thương_hiệu='PureLeaf'; từ_khóa='dưỡng ẩm'
17208,4927,Email,2024-11-02 16:46:14,Giới thiệu sản phẩm mới ra mắt
17209,4927,Call,2025-06-04 07:05:51,Giới thiệu sản phẩm mới ra mắt
17210,4927,Social Media,2025-01-06 01:21:33,Phản hồi trải nghiệm sau khi mua
17211,4928,Call,2023-11-10 01:33:57,Xác nhận tồn kho và thời gian giao hàng
17212,4928,Social Media,2024-02-01 00:42:25,Gửi mã giảm giá 10% cho đơn đầu tiên
17213,4928,Meeting,2023-12-05 06:34:43,Tư vấn combo dưỡng da
17214,4928,Chat,2023-12-18 14:41:41,Tư vấn combo dưỡng da
17215,4928,Call,2023-11-02 11:53:54,Gửi mã giảm giá 10% cho đơn đầu tiên
17216,4928,Call,2024-03-01 01:01:02,Phản hồi trải nghiệm sau khi mua
17217,4929,Chat,2025-10-09 00:27:00,Tư vấn combo dưỡng da
17218,4929,Social Media,2025-10-09 05:04:00,Gửi mã giảm giá 10% cho đơn đầu tiên
17219,4930,Email,2025-10-09 01:08:00,Tư vấn combo dưỡng da
17220,4930,Meeting,2025-10-09 03:17:00,Hỏi tình trạng da và gợi ý routine
17221,4931,Call,2025-05-25 08:43:33,Phản hồi trải nghiệm sau khi mua
17222,4931,Social Media,2025-07-17 10:48:01,Tư vấn combo dưỡng da
17223,4931,Email,2025-09-27 20:06:58,Tư vấn combo dưỡng da
17224,4931,Email,2025-10-09 00:53:00,Phản hồi trải nghiệm sau khi mua
17225,4931,Email,2025-10-08 22:22:00,Hỏi tình trạng da và gợi ý routine
17226,4932,Social Media,2024-03-18 23:26:00,Phản hồi trải nghiệm sau khi mua
17227,4932,Call,2024-05-16 21:03:53,Tư vấn combo dưỡng da
17228,4932,Call,2024-06-08 08:59:32,Hỏi tình trạng da và gợi ý routine
17229,4932,Meeting,2024-06-23 22:36:47,Tư vấn combo dưỡng da
17230,4932,Web,2024-06-19 20:04:40,hành_động='Thêm vào giỏ hàng'; sản_phẩm='Sữa rửa mặt dịu nhẹ'; thương_hiệu='GlowMe'; từ_khóa='dưỡng ẩm'
17231,4933,Web,2023-05-23 09:07:08,hành_động='Tìm kiếm từ khóa'; sản_phẩm='Mặt nạ đất sét'; thương_hiệu='GlowMe'; từ_khóa='chống nắng'
17232,4934,Email,2024-08-01 23:12:13,Hỏi tình trạng da và gợi ý routine
17233,4934,Email,2024-08-01 15:11:05,Gửi mã giảm giá 10% cho đơn đầu tiên
17234,4935,Chat,2024-01-30 07:06:49,Gửi mã giảm giá 10% cho đơn đầu tiên
17235,4935,Social Media,2023-05-11 12:22:25,Xác nhận tồn kho và thời gian giao hàng
17236,4936,Social Media,2023-12-15 05:55:59,Phản hồi trải nghiệm sau khi mua
17237,4936,Meeting,2023-09-03 03:41:34,Giới thiệu sản phẩm mới ra mắt
17238,4936,Call,2024-02-03 13:54:55,Giới thiệu sản phẩm mới ra mắt
17239,4937,Email,2025-06-19 21:06:04,Giới thiệu sản phẩm mới ra mắt
17240,4937,Call,2025-10-08 23:51:00,Gửi mã giảm giá 10% cho đơn đầu tiên
17241,4937,Chat,2025-08-25 03:37:30,Xác nhận tồn kho và thời gian giao hàng
17242,4938,Web,2025-05-04 12:32:15,hành_động='Thanh toán thất bại'; sản_phẩm='Kem chống nắng SPF50'; thương_hiệu='Silky'; từ_khóa='trị mụn'
17243,4938,Social Media,2025-05-06 00:34:33,Tư vấn combo dưỡng da
17244,4938,Call,2025-01-04 07:50:01,Xác nhận tồn kho và thời gian giao hàng
17245,4938,Chat,2024-12-21 20:50:46,Xác nhận tồn kho và thời gian giao hàng
17246,4938,Chat,2024-09-11 05:16:29,Tư vấn combo dưỡng da
17247,4939,Web,2025-05-27 01:29:35,hành_động='Bắt đầu thanh toán'; sản_phẩm='Tẩy trang micellar'; thương_hiệu='GlowMe'; từ_khóa='trắng da'
17248,4939,Web,2025-10-09 04:05:00,hành_động='Bỏ vào danh sách quan tâm'; sản_phẩm='Son lì tông nude'; thương_hiệu='GlowMe'; từ_khóa='trị mụn'
17249,4939,Call,2025-09-03 06:39:12,Tư vấn combo dưỡng da
17250,4940,Email,2023-02-24 16:43:03,Gửi mã giảm giá 10% cho đơn đầu tiên
17251,4940,Web,2023-10-01 14:17:04,hành_động='Xem sản phẩm'; sản_phẩm='Nước hoa hồng'; thương_hiệu='HerbaCare'; từ_khóa='dưỡng ẩm'
17252,4940,Email,2023-07-13 02:42:53,Hỏi tình trạng da và gợi ý routine
17253,4940,Chat,2023-03-16 13:22:55,Tư vấn combo dưỡng da
17254,4941,Social Media,2025-07-10 19:10:24,Xác nhận tồn kho và thời gian giao hàng
17255,4942,Email,2023-12-18 09:32:24,Hỏi tình trạng da và gợi ý routine
17256,4943,Social Media,2024-10-14 02:45:23,Gửi mã giảm giá 10% cho đơn đầu tiên
17257,4943,Social Media,2024-03-17 10:59:17,Xác nhận tồn kho và thời gian giao hàng
17258,4943,Web,2024-01-28 14:45:37,hành_động='Xem chi tiết thương hiệu'; sản_phẩm='Serum Vitamin C'; thương_hiệu='PureLeaf'; từ_khóa='chống nắng'
17259,4944,Call,2023-11-25 07:19:52,Giới thiệu sản phẩm mới ra mắt
17260,4944,Social Media,2023-11-05 08:37:44,Tư vấn combo dưỡng da
17261,4944,Email,2024-04-19 21:14:48,Hỏi tình trạng da và gợi ý routine
17262,4944,Chat,2024-02-21 10:56:33,Tư vấn combo dưỡng da
17263,4945,Web,2025-10-09 09:12:00,hành_động='Bắt đầu thanh toán'; sản_phẩm='Kem dưỡng ẩm ban đêm'; thương_hiệu='HerbaCare'; từ_khóa='da nhạy cảm'
17264,4946,Social Media,2024-05-05 20:42:21,Hỏi tình trạng da và gợi ý routine
17265,4946,Email,2024-05-06 02:38:34,Xác nhận tồn kho và thời gian giao hàng
17266,4946,Social Media,2023-10-24 21:48:28,Xác nhận tồn kho và thời gian giao hàng
17267,4946,Web,2024-02-21 09:58:45,hành_động='Tìm kiếm từ khóa'; sản_phẩm='Toner làm dịu'; thương_hiệu='AquaSkin'; từ_khóa='trị mụn'
17268,4946,Call,2023-11-09 23:27:47,Gửi mã giảm giá 10% cho đơn đầu tiên
17269,4947,Email,2025-07-15 17:30:46,Gửi mã giảm giá 10% cho đơn đầu tiên
17270,4947,Call,2025-10-09 01:02:00,Hỏi tình trạng da và gợi ý routine
17271,4947,Chat,2025-04-06 09:23:27,Giới thiệu sản phẩm mới ra mắt
17272,4947,Meeting,2025-09-14 22:32:12,Giới thiệu sản phẩm mới ra mắt
17273,4947,Call,2025-05-05 06:56:14,Giới thiệu sản phẩm mới ra mắt
17274,4948,Call,2024-03-09 20:06:26,Tư vấn combo dưỡng da
17275,4948,Meeting,2023-10-20 03:15:19,Tư vấn combo dưỡng da
17276,4948,Chat,2024-05-25 11:41:04,Tư vấn combo dưỡng da
17277,4948,Social Media,2023-08-14 20:04:11,Hỏi tình trạng da và gợi ý routine
17278,4949,Social Media,2024-08-11 03:32:57,Xác nhận tồn kho và thời gian giao hàng
17279,4949,Email,2024-08-22 21:44:24,Hỏi tình trạng da và gợi ý routine
17280,4949,Call,2025-03-04 15:51:05,Xác nhận tồn kho và thời gian giao hàng
17281,4950,Meeting,2025-03-11 10:57:46,Hỏi tình trạng da và gợi ý routine
17282,4950,Meeting,2025-01-13 10:02:38,Gửi mã giảm giá 10% cho đơn đầu tiên
17283,4950,Social Media,2024-10-23 05:56:30,Giới thiệu sản phẩm mới ra mắt
17284,4950,Call,2025-03-03 17:43:49,Phản hồi trải nghiệm sau khi mua
17285,4950,Email,2025-03-03 06:55:14,Giới thiệu sản phẩm mới ra mắt
17286,4950,Chat,2025-02-20 02:58:39,Xác nhận tồn kho và thời gian giao hàng
17287,4951,Meeting,2025-08-26 23:53:11,Tư vấn combo dưỡng da
17288,4951,Email,2025-10-09 00:05:00,Gửi mã giảm giá 10% cho đơn đầu tiên
17289,4951,Chat,2025-10-08 23:49:00,Giới thiệu sản phẩm mới ra mắt
17290,4952,Email,2024-03-18 15:56:11,Xác nhận tồn kho và thời gian giao hàng
17291,4952,Email,2024-05-24 21:14:56,Gửi mã giảm giá 10% cho đơn đầu tiên
17292,4953,Call,2024-09-19 10:35:59,Hỏi tình trạng da và gợi ý routine
17293,4953,Call,2024-10-02 19:00:23,Tư vấn combo dưỡng da
17294,4953,Social Media,2024-04-24 21:16:50,Giới thiệu sản phẩm mới ra mắt
17295,4953,Chat,2024-09-05 20:11:58,Xác nhận tồn kho và thời gian giao hàng
17296,4953,Social Media,2024-07-15 02:00:16,Giới thiệu sản phẩm mới ra mắt
17297,4953,Social Media,2024-08-11 00:09:44,Xác nhận tồn kho và thời gian giao hàng
17298,4954,Meeting,2025-03-02 16:48:39,Xác nhận tồn kho và thời gian giao hàng
17299,4954,Chat,2025-04-01 16:04:51,Tư vấn combo dưỡng da
17300,4955,Web,2025-10-09 03:13:00,hành_động='Thêm vào giỏ hàng'; sản_phẩm='Kem chống nắng SPF50'; thương_hiệu='Lumi'; từ_khóa='trị mụn'
17301,4955,Chat,2025-03-14 14:02:47,Tư vấn combo dưỡng da
17302,4955,Meeting,2025-10-09 01:49:00,Phản hồi trải nghiệm sau khi mua
17303,4955,Web,2025-03-15 12:15:30,hành_động='Xem sản phẩm'; sản_phẩm='Kem dưỡng ẩm ban đêm'; thương_hiệu='PureLeaf'; từ_khóa='da nhạy cảm'
17304,4955,Web,2025-08-23 15:51:39,hành_động='Xem chi tiết thương hiệu'; sản_phẩm='Sữa rửa mặt dịu nhẹ'; thương_hiệu='AquaSkin'; từ_khóa='son lì'
17305,4955,Web,2025-02-04 01:16:43,hành_động='Tìm kiếm từ khóa'; sản_phẩm='Son lì tông nude'; thương_hiệu='PureLeaf'; từ_khóa='dưỡng ẩm'
17306,4956,Email,2024-05-05 04:05:08,Xác nhận tồn kho và thời gian giao hàng
17307,4956,Call,2023-10-28 07:40:39,Gửi mã giảm giá 10% cho đơn đầu tiên
17308,4956,Meeting,2024-07-19 07:35:25,Phản hồi trải nghiệm sau khi mua
17309,4956,Chat,2023-12-30 18:39:42,Giới thiệu sản phẩm mới ra mắt
17310,4957,Call,2025-06-21 19:35:28,Gửi mã giảm giá 10% cho đơn đầu tiên
17311,4958,Email,2025-05-01 01:16:46,Giới thiệu sản phẩm mới ra mắt
17312,4958,Chat,2025-01-11 10:49:00,Giới thiệu sản phẩm mới ra mắt
17313,4959,Social Media,2025-03-09 23:29:32,Giới thiệu sản phẩm mới ra mắt
17314,4959,Email,2025-07-28 22:00:18,Tư vấn combo dưỡng da
17315,4959,Chat,2025-03-29 15:45:02,Hỏi tình trạng da và gợi ý routine
